id,name,description,description_vi,related_term_name,bcv_category
674a21ea-894c-4aa5-b7ea-ab11be913e1b,Fund Management Type,Distinguishes between Portfolios which represent Multiple Owner Investment Products according to the policy by which the underlying units of an Investment Arrangement are traded.,[Auto] Phân biệt giữa các Danh mục đầu tư đại diện cho Sản phẩm đầu tư của nhiều chủ sở hữu theo chính sách mà các đơn vị cơ bản của Thỏa thuận đầu tư được giao dịch.,Fund Management Type,Group
689711a1-0439-4528-8522-4c126aac38a4,Group Reason Type,"Distinguishes between Groups according to its reason for being defined. Values defined are representative and do not comprise an exhaustive list; for example to group for the purposes of competitive analysis, or to examine credit risk mitigation for a set of exposures.",[Auto] Phân biệt giữa các Nhóm theo lý do được xác định. Các giá trị được xác định mang tính đại diện và không bao gồm danh sách đầy đủ; ví dụ: để nhóm lại nhằm mục đích phân tích cạnh tranh hoặc để kiểm tra việc giảm thiểu rủi ro tín dụng cho một tập hợp các rủi ro.,Group Reason Type,Group
693154f0-2429-4847-9a5a-c1c43606d129,Dialogue Level,Distinguishes between Audio Profiles according to the preferred dialogue and language level. e.g.: default e.g.: simplified e.g.: very simplified.,[Auto] Phân biệt giữa các Cấu hình âm thanh theo hội thoại và cấp độ ngôn ngữ ưa thích. ví dụ: mặc định ví dụ: đơn giản hóa ví dụ: rất đơn giản.,Dialogue Level,Group
6f652be7-80f9-436d-9d19-9ba4647323ca,Group Structure Type,Distinguishes between Groups according to whether a Group has been defined as fundamental or as being composed of other Groups.,[Auto] Phân biệt giữa các Nhóm theo việc một Nhóm được xác định là cơ bản hay bao gồm các Nhóm khác.,Group Structure Type,Group
713d2f25-352e-4c0a-bf8b-15d6f0550a5d,Item Management Method,Distinguishes between Item Managements according to the method used to track an item.,[Auto] Phân biệt giữa Quản lý mặt hàng theo phương pháp được sử dụng để theo dõi một mặt hàng.,Item Management Method,Group
72a7c8fc-677a-419c-a0ff-b18f195fcea0,Braille Requirement Status,Distinguishes between Visual Channel Preferences based on Braille requirements. This indicates that the person has a visual communication preference that allows selection of printed material in braille when possible.,[Auto] Phân biệt giữa các Tùy chọn Kênh Hình ảnh dựa trên yêu cầu chữ nổi. Điều này cho thấy rằng người đó có sở thích giao tiếp bằng hình ảnh cho phép lựa chọn tài liệu in bằng chữ nổi khi có thể.,Braille Requirement Status,Group
76eab391-f8f2-418c-909d-2250811179a7,Cash Flow Time Band Duration,Distinguishes between Cash Flow Bands according to the time period by which funds are required.,[Auto] Phân biệt giữa các Dải dòng tiền theo khoảng thời gian cần có vốn.,Cash Flow Time Band Duration,Group
790be8ba-0b02-43bc-af1a-ba1221cde25d,Sound Amplification Level,"Distinguishes between Audio Profiles according to a hearing communication preference that allows selection of sound amplification for low frequency, high frequency, or the full spectrum.","[Auto] Phân biệt giữa các Cấu hình âm thanh theo sở thích giao tiếp thính giác cho phép lựa chọn khuếch đại âm thanh cho tần số thấp, tần số cao hoặc toàn phổ.",Sound Amplification Level,Group
7a2d7f68-991f-4291-abb2-06ecb922e467,Share Index Base Type,"Distinguishes between Share Indexes based on whether they are regarded as being narrow-based or broad-based for the relevant market. This determination is based on several factors, including the number of component securities, the percentage that an individual or group of securities comprises of the total weighting and the value of average daily trading volume (ADTV).","[Auto] Phân biệt giữa các Chỉ số cổ phiếu dựa trên việc chúng được coi là có phạm vi hẹp hay rộng đối với thị trường liên quan. Việc xác định này dựa trên một số yếu tố, bao gồm số lượng chứng khoán thành phần, tỷ lệ phần trăm mà một cá nhân hoặc nhóm chứng khoán bao gồm trong tổng trọng số và giá trị khối lượng giao dịch trung bình hàng ngày (ADTV).",Share Index Base Type,Group
7c98ba32-cffa-43da-9e83-963748513215,Bond Type,Distinguishes between bonds depending on the provider.,[Auto] Phân biệt giữa các trái phiếu tùy thuộc vào nhà cung cấp.,Bond Type,Group
7ce82e4e-2550-4da1-99b2-83eaa29f6579,Liquidity Risk Type,Distinguishes between Liquidity Risk Segments according to the nature of the Liquidity risk being analyzed.,[Auto] Phân biệt giữa các Phân đoạn rủi ro thanh khoản theo bản chất của rủi ro thanh khoản đang được phân tích.,Liquidity Risk Type,Group
81c9314c-0011-433a-a15b-125b43fcf639,Household Life Cycle Status Reason,Distinguishes between Households according to the motive for the current Life Cycle Status.,[Auto] Phân biệt giữa các Hộ gia đình theo động cơ của Trạng thái Vòng đời hiện tại.,Household Life Cycle Status Reason,Group
83637d4d-a2c2-4721-aa01-c2e336c28f1c,Counterparty Credit Risk Type,Distinguishes between Credit Risks of Counterparties according to the nature of the credit risk being analyzed.,[Auto] Phân biệt rủi ro tín dụng của các bên theo tính chất của rủi ro tín dụng được phân tích.,Counterparty Credit Risk Type,Group
83714830-9cd6-423e-9703-70d80dd50c70,Credit Risk Mitigation Type,Distinguishes between Segments according to the Credit Risk Mitigation Technique involved.,[Auto] Phân biệt giữa các Phân đoạn theo Kỹ thuật giảm thiểu rủi ro tín dụng có liên quan.,Credit Risk Mitigation Type,Group
854db796-9ef4-4d9b-b71a-b7587e65f602,Fundamental Characteristics Type,Distinguishes between fundamental characteristics of high quality liquid assets.,[Auto] Phân biệt giữa các đặc điểm cơ bản của tài sản lưu động chất lượng cao.,Fundamental Characteristics Type,Group
8b018f30-9814-490b-ab50-a2b1a16cbaf8,Qualifying Covered Bond Rating Type,Distinguishes between covered bonds depending on their rating.,[Auto] Phân biệt giữa các trái phiếu được bảo hiểm tùy thuộc vào đánh giá của họ.,Qualifying Covered Bond Rating Type,Group
8b124f59-40d8-4a92-b69e-1924030034dc,Channel Transmission Format,"Distinguishes between Channels, according to whether the system transmissions adopt a general or specific structure.","[Auto] Phân biệt giữa các Kênh, tùy theo việc truyền hệ thống áp dụng cấu trúc chung hay cụ thể.",Channel Transmission Format,Group
8ba2160b-f07a-4d2c-8601-8bd1646f7d80,Risk Portfolio Segment Type,Distinguishes between risk portfolio segments according to the nature of the objects that they aggregate; for example based on type of counterparty or product.,[Auto] Phân biệt giữa các phân khúc danh mục rủi ro theo tính chất của đối tượng mà chúng tổng hợp; ví dụ dựa trên loại đối tác hoặc sản phẩm.,Risk Portfolio Segment Type,Group
8c2b17d9-1f50-45b8-b671-8df9a01629e9,Channel Usage Type,Distinguishes between Channels according to their intended purpose.,[Auto] Phân biệt giữa các Kênh theo mục đích dự định của chúng.,Channel Usage Type,Group
8fcc241e-bd08-4d1d-909c-bb0796d85f1f,Delivery Type,Distinguishes between Manual Delivery Systems according to the services offered to the user of the system.,[Auto] Phân biệt giữa các Hệ thống phân phối thủ công theo các dịch vụ được cung cấp cho người dùng hệ thống.,Delivery Type,Group
927cfb61-3551-47be-bf0d-708a51d19299,Group / Involved Party Relationship Life Cycle Status,"Distinguishes between Group Involved Party Relationships according to their life cycle status; for example pending, active, terminated.","[Auto] Phân biệt giữa các Mối quan hệ của các bên liên quan trong nhóm theo trạng thái vòng đời của chúng; ví dụ như đang chờ xử lý, đang hoạt động, đã chấm dứt.",Group / Involved Party Relationship Life Cycle Status,Group
92de06ee-4704-498a-8f2e-75c272643ed5,Encoding Basis,"Distinguishes between Electronic Delivery Systems, according to the method used to convert the data into a machine readable form.","[Auto] Phân biệt giữa các Hệ thống phân phối điện tử, theo phương pháp được sử dụng để chuyển đổi dữ liệu thành dạng có thể đọc được bằng máy.",Encoding Basis,Group
94433853-cf59-4844-bf09-f3192549e36b,Credit Risk Portfolio Risk Assessment Type,Distinguishes between Credit Risk Portfolios according to the degree of Risk being managed.,[Auto] Phân biệt giữa các Danh mục Rủi ro Tín dụng theo mức độ Rủi ro được quản lý.,Credit Risk Portfolio Risk Assessment Type,Group
95e658de-a355-4fc2-84c8-89f039bf31ab,Encryption Status,Distinguishes between Encryption Capable Delivery Systems according to whether their encryption capability is active.,[Auto] Phân biệt giữa các Hệ thống phân phối có khả năng mã hóa tùy theo khả năng mã hóa của chúng có hoạt động hay không.,Encryption Status,Group
98528761-36c4-4724-afb5-5777ae11e1a5,Channel Technology,Distinguishes between Channels according to the nature of the Channel's primary technology.,[Auto] Phân biệt giữa các Kênh theo tính chất công nghệ chính của Kênh.,Channel Technology,Group
9c57f47c-cba1-46cd-a81b-dbb05bcb2a13,Outstanding Business Line Type,Distinguishes between sources of funding depending on the business lines.,[Auto] Phân biệt các nguồn tài trợ tùy theo ngành nghề kinh doanh.,Outstanding Business Line Type,Group
afed3f8a-e8e2-438b-9d98-a17abfd09cbf,Image Replacement Preference,Distinguishes between Visual Channel Preferences. This preference indicates that the person specifies that all information is to be provided in text form in addition to images if these images are used to convey information.,[Auto] Phân biệt giữa các tùy chọn kênh trực quan. Tùy chọn này chỉ ra rằng người đó chỉ định rằng tất cả thông tin phải được cung cấp dưới dạng văn bản ngoài hình ảnh nếu những hình ảnh này được sử dụng để truyền tải thông tin.,Image Replacement Preference,Group
