bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Payment Expiry Date,pymt_expiry_dt,Ngày hết hạn thanh toán,Date,date,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.EXPIRY_DATE,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Payment Status Code,pymt_st_code,Trạng thái thanh toán (proxy từ RECORD_STATUS: 1=Hoạt động),Classification Value,string,false,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.RECORD_STATUS,Scheme: PAYMENT_STATUS.,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Payment Evidence File Path,pymt_evidence_file_path,Đường dẫn chứng từ thanh toán,Text,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.FILE_PATH,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Note,note,Ghi chú,Text,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.NOTE,,Source System Code = 'NHNCK_APPLICATION_FEES', 
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Source System Code,src_stm_code,Mã hệ thống nguồn,Text,string,false,false,NHNCK,APPLICATION_FEES,,,Source System Code = 'NHNCK_APPLICATION_FEES',NHNCK.APPLICATION_FEES
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Created Timestamp,crt_tms,Thời điểm tạo bản ghi,Timestamp,timestamp,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.CREATED_AT,,Source System Code = 'NHNCK_APPLICATION_FEES',
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Updated Timestamp,udt_tms,Thời điểm cập nhật bản ghi,Timestamp,timestamp,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.UPDATED_AT,,Source System Code = 'NHNCK_APPLICATION_FEES',
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Created By Officer Id,crt_by_ofcr_id,FK đến cán bộ tạo bản ghi,Surrogate Key,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.CREATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_APPLICATION_FEES',
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Created By Officer Code,crt_by_ofcr_code,Mã cán bộ tạo bản ghi,Text,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.CREATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_APPLICATION_FEES',
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Updated By Officer Id,udt_by_ofcr_id,FK đến cán bộ cập nhật bản ghi,Surrogate Key,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.UPDATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_APPLICATION_FEES',
Transaction,Securities Practitioner License Application Fee,scr_prac_license_ap_fee,Updated By Officer Code,udt_by_ofcr_code,Mã cán bộ cập nhật bản ghi,Text,string,true,false,NHNCK,APPLICATION_FEES,NHNCK.qlnhn.APPLICATION_FEES.UPDATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Updated By Officer Id.,Source System Code = 'NHNCK_APPLICATION_FEES',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Id,ip_id,FK đến Securities Practitioner.,Surrogate Key,string,false,false,NHNCK,PROFESSIONALS,NHNCK.qlnhn.PROFESSIONALS.ID,FK target: Securities Practitioner.Securities Practitioner Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Involved Party Code,ip_code,Mã người hành nghề.,Text,string,false,false,NHNCK,PROFESSIONALS,NHNCK.qlnhn.PROFESSIONALS.ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,PROFESSIONALS,,,Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',NHNCK.PROFESSIONALS
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Type Code,identn_tp_code,Loại giấy tờ định danh.,Classification Value,string,false,false,NHNCK,PROFESSIONALS,NHNCK.qlnhn.PROFESSIONALS.IDENTITY_TYPE,"Scheme: IP_ALT_ID_TYPE. ETL map từ NUMBER: 1=CMND, 2=CCCD, 3=PASSPORT.",Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',1=CMND;2=CCCD;3=PASSPORT
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Number,identn_nbr,Số giấy tờ định danh (CMND/CCCD/Hộ chiếu).,Text,string,false,false,NHNCK,PROFESSIONALS,NHNCK.qlnhn.PROFESSIONALS.IDENTITY_NUMBER,BK của shared entity cùng với Involved Party Id + Identification Type Code.,Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Issue Date,identn_issu_dt,Ngày cấp giấy tờ định danh.,Date,date,true,false,NHNCK,PROFESSIONALS,NHNCK.qlnhn.PROFESSIONALS.IDENTITY_ISSUE_DATE,,Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Identification Issue Place,identn_issu_plc,Nơi cấp giấy tờ định danh.,Text,string,true,false,NHNCK,PROFESSIONALS,NHNCK.qlnhn.PROFESSIONALS.IDENTITY_ISSUE_PLACE,,Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',
Involved Party,Involved Party Alternative Identification,ip_alt_identn,Previous Identification Number,prev_identn_nbr,Số CMND cũ (trước khi đổi sang CCCD).,Text,string,true,false,NHNCK,PROFESSIONALS,NHNCK.qlnhn.PROFESSIONALS.PREVIOUS_IDENTITY_NUMBER,Lưu lại để tra cứu lịch sử giấy tờ.,Source System Code = 'NHNCK_PROFESSIONALS' | Identification Type Code = '(source)',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Regulatory Authority Organization Unit,Surrogate Key,string,false,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.ID,FK target: Regulatory Authority Organization Unit.Regulatory Authority Organization Unit Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'EMAIL',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã đơn vị,Text,string,false,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.UNIT_CODE,Lookup pair: Regulatory Authority Organization Unit.Regulatory Authority Organization Unit Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'EMAIL',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn,Classification Value,string,false,false,NHNCK,UNITS,,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'EMAIL',NHNCK.UNITS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — email,Classification Value,string,false,false,NHNCK,UNITS,,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'EMAIL',EMAIL
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Value,elc_adr_val,Email đơn vị,Text,string,true,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.EMAIL,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'EMAIL',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Regulatory Authority Organization Unit,Surrogate Key,string,false,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.ID,FK target: Regulatory Authority Organization Unit.Regulatory Authority Organization Unit Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'FAX',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã đơn vị,Text,string,false,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.UNIT_CODE,Lookup pair: Regulatory Authority Organization Unit.Regulatory Authority Organization Unit Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'FAX',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn,Classification Value,string,false,false,NHNCK,UNITS,,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'FAX',NHNCK.UNITS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — fax,Classification Value,string,false,false,NHNCK,UNITS,,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'FAX',FAX
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Value,elc_adr_val,Số fax đơn vị,Text,string,true,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.FAX,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'FAX',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Regulatory Authority Organization Unit,Surrogate Key,string,false,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.ID,FK target: Regulatory Authority Organization Unit.Regulatory Authority Organization Unit Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'PHONE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã đơn vị,Text,string,false,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.UNIT_CODE,Lookup pair: Regulatory Authority Organization Unit.Regulatory Authority Organization Unit Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'PHONE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn,Classification Value,string,false,false,NHNCK,UNITS,,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'PHONE',NHNCK.UNITS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — điện thoại,Classification Value,string,false,false,NHNCK,UNITS,,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'PHONE',PHONE
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Value,elc_adr_val,Số điện thoại đơn vị,Text,string,true,false,NHNCK,UNITS,NHNCK.qlnhn.UNITS.PHONE_NUMBER,,Source System Code = 'NHNCK_UNITS' | Electronic Address Type Code = 'PHONE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Securities Organization Reference.,Surrogate Key,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,FK target: Securities Organization Reference.Securities Organization Reference Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'EMAIL',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã tổ chức.,Text,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'EMAIL',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'EMAIL',NHNCK.ORGANIZATIONS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — email.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'EMAIL',EMAIL
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Value,elc_adr_val,Địa chỉ email của tổ chức.,Text,string,true,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.EMAIL,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'EMAIL',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Securities Organization Reference.,Surrogate Key,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,FK target: Securities Organization Reference.Securities Organization Reference Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'FAX',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã tổ chức.,Text,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'FAX',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'FAX',NHNCK.ORGANIZATIONS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — fax.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'FAX',FAX
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Value,elc_adr_val,Số fax của tổ chức.,Text,string,true,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.FAX,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'FAX',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Securities Organization Reference.,Surrogate Key,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,FK target: Securities Organization Reference.Securities Organization Reference Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'MOBILE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã tổ chức.,Text,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'MOBILE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'MOBILE',NHNCK.ORGANIZATIONS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — số di động.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'MOBILE',MOBILE
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Value,elc_adr_val,Số di động của tổ chức.,Text,string,true,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.MOBILE_NUMBER,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'MOBILE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Securities Organization Reference.,Surrogate Key,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,FK target: Securities Organization Reference.Securities Organization Reference Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'PHONE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã tổ chức.,Text,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'PHONE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'PHONE',NHNCK.ORGANIZATIONS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — điện thoại.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'PHONE',PHONE
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Value,elc_adr_val,Số điện thoại cố định của tổ chức.,Text,string,true,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.PHONE_NUMBER,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'PHONE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Id,ip_id,FK đến Securities Organization Reference.,Surrogate Key,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,FK target: Securities Organization Reference.Securities Organization Reference Id. Shared entity — không có PK surrogate riêng.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'WEBSITE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Involved Party Code,ip_code,Mã tổ chức.,Text,string,false,false,NHNCK,ORGANIZATIONS,NHNCK.qlnhn.ORGANIZATIONS.ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Involved Party Id.,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'WEBSITE',
Involved Party,Involved Party Electronic Address,ip_elc_adr,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'WEBSITE',NHNCK.ORGANIZATIONS
Involved Party,Involved Party Electronic Address,ip_elc_adr,Electronic Address Type Code,elc_adr_tp_code,Loại kênh liên lạc — website.,Classification Value,string,false,false,NHNCK,ORGANIZATIONS,,,Source System Code = 'NHNCK_ORGANIZATIONS' | Electronic Address Type Code = 'WEBSITE',WEBSITE
