source_system,table_name,column_name,source_system.table_name,data_type,description,pk/fk
THANHTRA,TT_HO_SO_VAN_BAN,NGUON_GOC_TAI_LIEU,THANHTRA.TT_HO_SO_VAN_BAN,,Nguồn gốc tài liệu,
THANHTRA,TT_HO_SO_VAN_BAN,FILE_NAME,THANHTRA.TT_HO_SO_VAN_BAN,,Tên file đính kèm,
THANHTRA,TT_HO_SO_VAN_BAN,FILE_PATH,THANHTRA.TT_HO_SO_VAN_BAN,,Đường dẫn file,
THANHTRA,TT_HO_SO_VAN_BAN,FILE_SIZE,THANHTRA.TT_HO_SO_VAN_BAN,,Kích thước file,
THANHTRA,TT_KET_LUAN,ID,THANHTRA.TT_KET_LUAN,,"Khóa chính, tự tăng",PK
THANHTRA,TT_KET_LUAN,HO_SO_ID,THANHTRA.TT_KET_LUAN,,Tham chiếu TT_HO_SO.ID,FK
THANHTRA,TT_KET_LUAN,LOAI_VAN_BAN,THANHTRA.TT_KET_LUAN,,Loại: KET_LUAN / VAN_BAN_XU_LY,
THANHTRA,TT_KET_LUAN,SO_HIEU,THANHTRA.TT_KET_LUAN,,Số hiệu văn bản,
THANHTRA,TT_KET_LUAN,NGAY_VAN_BAN,THANHTRA.TT_KET_LUAN,,Ngày văn bản,
THANHTRA,TT_KET_LUAN,NOI_DUNG,THANHTRA.TT_KET_LUAN,,Nội dung văn bản,
THANHTRA,TT_KET_LUAN,SO_TIEN_PHAT,THANHTRA.TT_KET_LUAN,,Số tiền phạt,
THANHTRA,TT_KET_LUAN,DIEU_KHOAN_HANH_VI,THANHTRA.TT_KET_LUAN,,Điều khoản hành vi vi phạm,
THANHTRA,TT_KET_LUAN,VAN_BAN_HANH_VI,THANHTRA.TT_KET_LUAN,,Văn bản quy định hành vi,
THANHTRA,TT_KET_LUAN,DIEU_KHOAN_CHE_TAI,THANHTRA.TT_KET_LUAN,,Điều khoản chế tài,
THANHTRA,TT_KET_LUAN,VAN_BAN_CHE_TAI,THANHTRA.TT_KET_LUAN,,Văn bản quy định chế tài,
THANHTRA,TT_KET_LUAN,HANH_VI_VI_PHAM_ID,THANHTRA.TT_KET_LUAN,,Tham chiếu DM_HANH_VI_VI_PHAM.ID,FK
THANHTRA,TT_KET_LUAN,HINH_THUC_PHAT_ID,THANHTRA.TT_KET_LUAN,,Tham chiếu DM_HINH_THUC_PHAT.ID,FK
THANHTRA,TT_KET_LUAN,FILE_NAME,THANHTRA.TT_KET_LUAN,,Tên file đính kèm,
THANHTRA,TT_KET_LUAN,FILE_PATH,THANHTRA.TT_KET_LUAN,,Đường dẫn file,
THANHTRA,TT_KET_LUAN,TRANG_THAI,THANHTRA.TT_KET_LUAN,,Trạng thái văn bản,
THANHTRA,TT_KET_LUAN,NGUOI_TAO,THANHTRA.TT_KET_LUAN,,Người tạo,FK
THANHTRA,TT_KET_LUAN,NGAY_TAO,THANHTRA.TT_KET_LUAN,,Ngày tạo,
THANHTRA,TT_CONG_BO_XU_PHAT,ID,THANHTRA.TT_CONG_BO_XU_PHAT,,"Khóa chính, tự tăng",PK
THANHTRA,TT_CONG_BO_XU_PHAT,HO_SO_ID,THANHTRA.TT_CONG_BO_XU_PHAT,,Tham chiếu TT_HO_SO.ID,FK
THANHTRA,TT_CONG_BO_XU_PHAT,QUYET_DINH_XU_PHAT_ID,THANHTRA.TT_CONG_BO_XU_PHAT,,Tham chiếu TT_KET_LUAN.ID,FK
THANHTRA,TT_CONG_BO_XU_PHAT,CHUYEN_MUC,THANHTRA.TT_CONG_BO_XU_PHAT,,Chuyên mục trên cổng TTĐT,
THANHTRA,TT_CONG_BO_XU_PHAT,NOI_DUNG_CONG_BO,THANHTRA.TT_CONG_BO_XU_PHAT,,Nội dung công bố,
THANHTRA,TT_CONG_BO_XU_PHAT,TRANG_THAI,THANHTRA.TT_CONG_BO_XU_PHAT,,Trạng thái: CHO_DUYET / DA_DUYET,
THANHTRA,TT_CONG_BO_XU_PHAT,NGAY_CONG_BO,THANHTRA.TT_CONG_BO_XU_PHAT,,Ngày công bố,
THANHTRA,TT_CONG_BO_XU_PHAT,NGUOI_TAO,THANHTRA.TT_CONG_BO_XU_PHAT,,Người tạo,FK
THANHTRA,TT_CONG_BO_XU_PHAT,NGAY_TAO,THANHTRA.TT_CONG_BO_XU_PHAT,,Ngày tạo,
THANHTRA,GS_HO_SO,ID,THANHTRA.GS_HO_SO,,"Khóa chính, tự tăng",PK
THANHTRA,GS_HO_SO,MANG_NGHIEP_VU_ID,THANHTRA.GS_HO_SO,,Tham chiếu DM_MANG_NGHIEP_VU.ID,FK
THANHTRA,GS_HO_SO,NGUON_CUNG_CAP,THANHTRA.GS_HO_SO,,Nguồn cung cấp (nhiều nguồn),
THANHTRA,GS_HO_SO,MA_HO_SO,THANHTRA.GS_HO_SO,,Mã hồ sơ (duy nhất),
THANHTRA,GS_HO_SO,TEN_HO_SO,THANHTRA.GS_HO_SO,,Tên hồ sơ,
THANHTRA,GS_HO_SO,MA_SO_LUU_TRU,THANHTRA.GS_HO_SO,,Mã số lưu trữ,
THANHTRA,GS_HO_SO,NGAY_NHAN_HO_SO,THANHTRA.GS_HO_SO,,Ngày nhận hồ sơ,
THANHTRA,GS_HO_SO,LANH_DAO_PHU_TRACH,THANHTRA.GS_HO_SO,,Tham chiếu DM_CAN_BO.ID,FK
THANHTRA,GS_HO_SO,CHUYEN_VIEN_XU_LY,THANHTRA.GS_HO_SO,,Tham chiếu DM_CAN_BO.ID,FK
THANHTRA,GS_HO_SO,NOI_DUNG,THANHTRA.GS_HO_SO,,Nội dung hồ sơ,
THANHTRA,GS_HO_SO,MUC_DO_BAO_MAT_ID,THANHTRA.GS_HO_SO,,Tham chiếu DM_MUC_DO_BAO_MAT.ID,FK
THANHTRA,GS_HO_SO,TEN_DOI_TUONG,THANHTRA.GS_HO_SO,,Tên đối tượng vi phạm,
THANHTRA,GS_HO_SO,TRANG_THAI_ID,THANHTRA.GS_HO_SO,,Tham chiếu DM_TRANG_THAI_HO_SO.ID,FK
THANHTRA,GS_HO_SO,GHI_CHU,THANHTRA.GS_HO_SO,,Ghi chú,
THANHTRA,GS_HO_SO,NGUOI_TAO,THANHTRA.GS_HO_SO,,Người tạo,FK
THANHTRA,GS_HO_SO,NGAY_TAO,THANHTRA.GS_HO_SO,,Ngày tạo,
THANHTRA,GS_HO_SO,NGUOI_SUA,THANHTRA.GS_HO_SO,,Người sửa,FK
THANHTRA,GS_HO_SO,NGAY_SUA,THANHTRA.GS_HO_SO,,Ngày sửa,
THANHTRA,GS_HO_SO_VAN_BAN,ID,THANHTRA.GS_HO_SO_VAN_BAN,,"Khóa chính, tự tăng",PK
THANHTRA,GS_HO_SO_VAN_BAN,HO_SO_ID,THANHTRA.GS_HO_SO_VAN_BAN,,Tham chiếu GS_HO_SO.ID,FK
THANHTRA,GS_HO_SO_VAN_BAN,SO_HIEU,THANHTRA.GS_HO_SO_VAN_BAN,,Số hiệu văn bản,
THANHTRA,GS_HO_SO_VAN_BAN,TEN_TAI_LIEU,THANHTRA.GS_HO_SO_VAN_BAN,,Tên tài liệu,
THANHTRA,GS_HO_SO_VAN_BAN,SO_THU_TU,THANHTRA.GS_HO_SO_VAN_BAN,,Số thứ tự,
THANHTRA,GS_HO_SO_VAN_BAN,SO_TRANG,THANHTRA.GS_HO_SO_VAN_BAN,,Số trang,
THANHTRA,GS_HO_SO_VAN_BAN,NGUON_GOC_TAI_LIEU,THANHTRA.GS_HO_SO_VAN_BAN,,Nguồn gốc tài liệu,
THANHTRA,GS_HO_SO_VAN_BAN,FILE_NAME,THANHTRA.GS_HO_SO_VAN_BAN,,Tên file,
THANHTRA,GS_HO_SO_VAN_BAN,FILE_PATH,THANHTRA.GS_HO_SO_VAN_BAN,,Đường dẫn file,
THANHTRA,GS_HO_SO_VAN_BAN,FILE_SIZE,THANHTRA.GS_HO_SO_VAN_BAN,,Kích thước file,
THANHTRA,GS_VAN_BAN_XU_LY,ID,THANHTRA.GS_VAN_BAN_XU_LY,,"Khóa chính, tự tăng",PK
THANHTRA,GS_VAN_BAN_XU_LY,HO_SO_ID,THANHTRA.GS_VAN_BAN_XU_LY,,Tham chiếu GS_HO_SO.ID,FK
THANHTRA,GS_VAN_BAN_XU_LY,SO_QD_XU_PHAT,THANHTRA.GS_VAN_BAN_XU_LY,,Số quyết định xử phạt / số công văn nhắc nhở,
THANHTRA,GS_VAN_BAN_XU_LY,SO_BIEN_BAN_VPHC,THANHTRA.GS_VAN_BAN_XU_LY,,Số biên bản vi phạm hành chính,
THANHTRA,GS_VAN_BAN_XU_LY,NGAY_BIEN_BAN,THANHTRA.GS_VAN_BAN_XU_LY,,Ngày ký biên bản VPHC,
THANHTRA,GS_VAN_BAN_XU_LY,NOI_DUNG_XU_PHAT,THANHTRA.GS_VAN_BAN_XU_LY,,Nội dung xử phạt,
THANHTRA,GS_VAN_BAN_XU_LY,TONG_SO_TIEN_PHAT,THANHTRA.GS_VAN_BAN_XU_LY,,Tổng số tiền phạt,
THANHTRA,GS_VAN_BAN_XU_LY,GHI_CHU,THANHTRA.GS_VAN_BAN_XU_LY,,Ghi chú,
THANHTRA,GS_VAN_BAN_XU_LY,TRANG_THAI,THANHTRA.GS_VAN_BAN_XU_LY,,Trạng thái hồ sơ sau xử lý,
THANHTRA,GS_VAN_BAN_XU_LY,NGUOI_TAO,THANHTRA.GS_VAN_BAN_XU_LY,,Người tạo,FK
THANHTRA,GS_VAN_BAN_XU_LY,NGAY_TAO,THANHTRA.GS_VAN_BAN_XU_LY,,Ngày tạo,
THANHTRA,GS_VAN_BAN_XU_LY_FILE,ID,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,"Khóa chính, tự tăng",PK
THANHTRA,GS_VAN_BAN_XU_LY_FILE,VAN_BAN_XU_LY_ID,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,Tham chiếu GS_VAN_BAN_XU_LY.ID,FK
THANHTRA,GS_VAN_BAN_XU_LY_FILE,SO_HIEU,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,Số hiệu văn bản,
THANHTRA,GS_VAN_BAN_XU_LY_FILE,TEN_TAI_LIEU,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,Tên tài liệu,
THANHTRA,GS_VAN_BAN_XU_LY_FILE,SO_TRANG,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,Số trang,
THANHTRA,GS_VAN_BAN_XU_LY_FILE,NGUON_GOC,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,Nguồn gốc tài liệu,
THANHTRA,GS_VAN_BAN_XU_LY_FILE,FILE_NAME,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,Tên file,
THANHTRA,GS_VAN_BAN_XU_LY_FILE,FILE_PATH,THANHTRA.GS_VAN_BAN_XU_LY_FILE,,Đường dẫn file,
THANHTRA,GS_CONG_BO_XU_PHAT,ID,THANHTRA.GS_CONG_BO_XU_PHAT,,"Khóa chính, tự tăng",PK
THANHTRA,GS_CONG_BO_XU_PHAT,HO_SO_ID,THANHTRA.GS_CONG_BO_XU_PHAT,,Tham chiếu GS_HO_SO.ID,FK
THANHTRA,GS_CONG_BO_XU_PHAT,QUYET_DINH_XU_PHAT_ID,THANHTRA.GS_CONG_BO_XU_PHAT,,Tham chiếu GS_VAN_BAN_XU_LY.ID,FK
THANHTRA,GS_CONG_BO_XU_PHAT,CHUYEN_MUC,THANHTRA.GS_CONG_BO_XU_PHAT,,Chuyên mục công bố,
THANHTRA,GS_CONG_BO_XU_PHAT,NOI_DUNG_CONG_BO,THANHTRA.GS_CONG_BO_XU_PHAT,,Nội dung công bố,
THANHTRA,GS_CONG_BO_XU_PHAT,TRANG_THAI,THANHTRA.GS_CONG_BO_XU_PHAT,,Trạng thái: CHO_DUYET / DA_DUYET,
THANHTRA,GS_CONG_BO_XU_PHAT,NGAY_CONG_BO,THANHTRA.GS_CONG_BO_XU_PHAT,,Ngày công bố,
THANHTRA,GS_CONG_BO_XU_PHAT,NGUOI_TAO,THANHTRA.GS_CONG_BO_XU_PHAT,,Người tạo,FK
THANHTRA,GS_CONG_BO_XU_PHAT,NGAY_TAO,THANHTRA.GS_CONG_BO_XU_PHAT,,Ngày tạo,
THANHTRA,DT_DON_THU,ID,THANHTRA.DT_DON_THU,,"Khóa chính, tự tăng",PK
THANHTRA,DT_DON_THU,LOAI_DOI_TUONG,THANHTRA.DT_DON_THU,,Loại đối tượng: CA_NHAN / TO_CHUC,
THANHTRA,DT_DON_THU,TEN_TO_CHUC_CA_NHAN,THANHTRA.DT_DON_THU,,Tên tổ chức / cá nhân gửi đơn,
THANHTRA,DT_DON_THU,NAC_DANH,THANHTRA.DT_DON_THU,,"Nặc danh: 1-Có, 0-Không",
THANHTRA,DT_DON_THU,SO_NGUOI,THANHTRA.DT_DON_THU,,Số người gửi đơn,
THANHTRA,DT_DON_THU,EMAIL,THANHTRA.DT_DON_THU,,Email người gửi,
THANHTRA,DT_DON_THU,DIA_CHI,THANHTRA.DT_DON_THU,,Địa chỉ người gửi,
THANHTRA,DT_DON_THU,KHONG_CO_DIA_CHI,THANHTRA.DT_DON_THU,,"Không có địa chỉ: 1-Có, 0-Không",
THANHTRA,DT_DON_THU,SO_CMTND,THANHTRA.DT_DON_THU,,Số chứng minh thư (cá nhân),
THANHTRA,DT_DON_THU,NGAY_CAP_CMTND,THANHTRA.DT_DON_THU,,Ngày cấp CMTND,
THANHTRA,DT_DON_THU,GIOI_TINH,THANHTRA.DT_DON_THU,,Giới tính: NAM / NU,
THANHTRA,DT_DON_THU,LOAI_DON,THANHTRA.DT_DON_THU,,Loại đơn: KHIEU_NAI / TO_CAO / PHAN_ANH / KIEN_NGHI,
THANHTRA,DT_DON_THU,NGAY_VIET_DON,THANHTRA.DT_DON_THU,,Ngày viết đơn,
THANHTRA,DT_DON_THU,TEN_DON_THU,THANHTRA.DT_DON_THU,,Tên đơn thư,
THANHTRA,DT_DON_THU,NOI_DUNG,THANHTRA.DT_DON_THU,,Nội dung đơn thư,
THANHTRA,DT_DON_THU,NGAY_TIEP_NHAN,THANHTRA.DT_DON_THU,,Ngày tiếp nhận đơn,
THANHTRA,DT_DON_THU,NGUON_DON,THANHTRA.DT_DON_THU,,Nơi tiếp nhận đơn,
THANHTRA,DT_DON_THU,TRANG_THAI,THANHTRA.DT_DON_THU,,Trạng thái: MOI / DANG_XU_LY / HOAN_THANH / DONG,
THANHTRA,DT_DON_THU,NGUOI_TAO,THANHTRA.DT_DON_THU,,Người tạo,FK
THANHTRA,DT_DON_THU,NGAY_TAO,THANHTRA.DT_DON_THU,,Ngày tạo,
THANHTRA,DT_DON_THU,NGUOI_SUA,THANHTRA.DT_DON_THU,,Người sửa,FK
THANHTRA,DT_DON_THU,NGAY_SUA,THANHTRA.DT_DON_THU,,Ngày sửa,
THANHTRA,DT_HO_SO,ID,THANHTRA.DT_HO_SO,,"Khóa chính, tự tăng",PK
THANHTRA,DT_HO_SO,DON_THU_ID,THANHTRA.DT_HO_SO,,Tham chiếu DT_DON_THU.ID (có thể nhiều đơn thư),FK
THANHTRA,DT_HO_SO,TEN_HO_SO,THANHTRA.DT_HO_SO,,Tên hồ sơ,
THANHTRA,DT_HO_SO,SO_HO_SO,THANHTRA.DT_HO_SO,,Số hồ sơ (tối đa 50 ký tự),
THANHTRA,DT_HO_SO,MA_SO_LUU_TRU,THANHTRA.DT_HO_SO,,Mã số lưu trữ,
THANHTRA,DT_HO_SO,DON_VI_CHUYEN_KQ,THANHTRA.DT_HO_SO,,Đơn vị chuyển kết quả rà soát,
THANHTRA,DT_HO_SO,GHI_CHU,THANHTRA.DT_HO_SO,,Ghi chú,
THANHTRA,DT_HO_SO,TRANG_THAI,THANHTRA.DT_HO_SO,,Trạng thái: MOI_TIEP_NHAN / DANG_GIAI_QUYET / HOAN_THANH,
THANHTRA,DT_HO_SO,NGAY_KET_THUC,THANHTRA.DT_HO_SO,,Ngày kết thúc giải quyết,
THANHTRA,DT_HO_SO,NGUOI_TAO,THANHTRA.DT_HO_SO,,Người tạo,FK
THANHTRA,DT_HO_SO,NGAY_TAO,THANHTRA.DT_HO_SO,,Ngày tạo,
THANHTRA,DT_HO_SO,NGUOI_SUA,THANHTRA.DT_HO_SO,,Người sửa,FK
THANHTRA,DT_HO_SO,NGAY_SUA,THANHTRA.DT_HO_SO,,Ngày sửa,
THANHTRA,DT_HO_SO_VAN_BAN,ID,THANHTRA.DT_HO_SO_VAN_BAN,,"Khóa chính, tự tăng",PK
THANHTRA,DT_HO_SO_VAN_BAN,HO_SO_ID,THANHTRA.DT_HO_SO_VAN_BAN,,Tham chiếu DT_HO_SO.ID,FK
THANHTRA,DT_HO_SO_VAN_BAN,LOAI_VAN_BAN,THANHTRA.DT_HO_SO_VAN_BAN,,Loại: QUYET_DINH_THU_LY / BIEN_BAN_VPHC / CONG_VAN_TB / DON_THU,
THANHTRA,DT_HO_SO_VAN_BAN,SO_HIEU,THANHTRA.DT_HO_SO_VAN_BAN,,Số hiệu văn bản,
THANHTRA,DT_HO_SO_VAN_BAN,TEN_TAI_LIEU,THANHTRA.DT_HO_SO_VAN_BAN,,Tên tài liệu,
THANHTRA,DT_HO_SO_VAN_BAN,SO_TRANG,THANHTRA.DT_HO_SO_VAN_BAN,,Số trang,
THANHTRA,DT_HO_SO_VAN_BAN,NGUON_GOC,THANHTRA.DT_HO_SO_VAN_BAN,,Nguồn gốc,
THANHTRA,DT_HO_SO_VAN_BAN,FILE_NAME,THANHTRA.DT_HO_SO_VAN_BAN,,Tên file,
THANHTRA,DT_HO_SO_VAN_BAN,FILE_PATH,THANHTRA.DT_HO_SO_VAN_BAN,,Đường dẫn file,
THANHTRA,DT_HO_SO_VAN_BAN,FILE_SIZE,THANHTRA.DT_HO_SO_VAN_BAN,,Kích thước file,
THANHTRA,DT_KET_LUAN,ID,THANHTRA.DT_KET_LUAN,,"Khóa chính, tự tăng",PK
THANHTRA,DT_KET_LUAN,HO_SO_ID,THANHTRA.DT_KET_LUAN,,Tham chiếu DT_HO_SO.ID,FK
THANHTRA,DT_KET_LUAN,SO_KET_LUAN,THANHTRA.DT_KET_LUAN,,Số kết luận,
THANHTRA,DT_KET_LUAN,NGAY_KET_LUAN,THANHTRA.DT_KET_LUAN,,Ngày kết luận,
THANHTRA,DT_KET_LUAN,KET_QUA,THANHTRA.DT_KET_LUAN,,Kết quả: DUNG / SAI / DUNG_MOT_PHAN,
THANHTRA,DT_KET_LUAN,KET_LUAN,THANHTRA.DT_KET_LUAN,,Nội dung kết luận,
THANHTRA,DT_KET_LUAN,NGAY_RA_KET_LUAN,THANHTRA.DT_KET_LUAN,,Ngày ra kết luận chính thức,
THANHTRA,DT_KET_LUAN,NGAY_CHUYEN_THANH_TRA_BO,THANHTRA.DT_KET_LUAN,,Ngày chuyển cho thanh tra bộ,
THANHTRA,DT_KET_LUAN,TRANG_THAI,THANHTRA.DT_KET_LUAN,,Trạng thái: DANG_GIAI_QUYET / DA_HOAN_THANH,
THANHTRA,DT_KET_LUAN,GHI_CHU,THANHTRA.DT_KET_LUAN,,Ghi chú,
THANHTRA,DT_KET_LUAN,NGUOI_TAO,THANHTRA.DT_KET_LUAN,,Người tạo,FK
THANHTRA,DT_KET_LUAN,NGAY_TAO,THANHTRA.DT_KET_LUAN,,Ngày tạo,
THANHTRA,DT_VAN_BAN_XU_LY,ID,THANHTRA.DT_VAN_BAN_XU_LY,,"Khóa chính, tự tăng",PK
THANHTRA,DT_VAN_BAN_XU_LY,HO_SO_ID,THANHTRA.DT_VAN_BAN_XU_LY,,Tham chiếu DT_HO_SO.ID,FK
THANHTRA,DT_VAN_BAN_XU_LY,SO_QD_XU_PHAT,THANHTRA.DT_VAN_BAN_XU_LY,,Số quyết định xử phạt,
THANHTRA,DT_VAN_BAN_XU_LY,SO_BIEN_BAN_VPHC,THANHTRA.DT_VAN_BAN_XU_LY,,Số biên bản VPHC,
THANHTRA,DT_VAN_BAN_XU_LY,NGAY_BIEN_BAN,THANHTRA.DT_VAN_BAN_XU_LY,,Ngày biên bản,
THANHTRA,DT_VAN_BAN_XU_LY,NOI_DUNG_XU_PHAT,THANHTRA.DT_VAN_BAN_XU_LY,,Nội dung xử phạt,
THANHTRA,DT_VAN_BAN_XU_LY,GHI_CHU,THANHTRA.DT_VAN_BAN_XU_LY,,Ghi chú,
THANHTRA,DT_VAN_BAN_XU_LY,TRANG_THAI,THANHTRA.DT_VAN_BAN_XU_LY,,Trạng thái: CHUA_NOP_PHAT / DA_NOP_PHAT / NOP_PHAT_NHIEU_LAN,
THANHTRA,DT_VAN_BAN_XU_LY,NGUOI_TAO,THANHTRA.DT_VAN_BAN_XU_LY,,Người tạo,FK
THANHTRA,DT_VAN_BAN_XU_LY,NGAY_TAO,THANHTRA.DT_VAN_BAN_XU_LY,,Ngày tạo,
THANHTRA,DT_CONG_BO_XU_PHAT,ID,THANHTRA.DT_CONG_BO_XU_PHAT,,"Khóa chính, tự tăng",PK
THANHTRA,DT_CONG_BO_XU_PHAT,HO_SO_ID,THANHTRA.DT_CONG_BO_XU_PHAT,,Tham chiếu DT_HO_SO.ID,FK
THANHTRA,DT_CONG_BO_XU_PHAT,QUYET_DINH_XU_PHAT_ID,THANHTRA.DT_CONG_BO_XU_PHAT,,Tham chiếu DT_VAN_BAN_XU_LY.ID,FK
THANHTRA,DT_CONG_BO_XU_PHAT,CHUYEN_MUC,THANHTRA.DT_CONG_BO_XU_PHAT,,Chuyên mục công bố,
THANHTRA,DT_CONG_BO_XU_PHAT,NOI_DUNG_CONG_BO,THANHTRA.DT_CONG_BO_XU_PHAT,,Nội dung công bố,
THANHTRA,DT_CONG_BO_XU_PHAT,TRANG_THAI,THANHTRA.DT_CONG_BO_XU_PHAT,,Trạng thái: CHO_DUYET / DA_DUYET,
THANHTRA,DT_CONG_BO_XU_PHAT,NGAY_CONG_BO,THANHTRA.DT_CONG_BO_XU_PHAT,,Ngày công bố,
THANHTRA,DT_CONG_BO_XU_PHAT,NGUOI_TAO,THANHTRA.DT_CONG_BO_XU_PHAT,,Người tạo,FK
THANHTRA,DT_CONG_BO_XU_PHAT,NGAY_TAO,THANHTRA.DT_CONG_BO_XU_PHAT,,Ngày tạo,
THANHTRA,PCTN_BAO_CAO,ID,THANHTRA.PCTN_BAO_CAO,,"Khóa chính, tự tăng",PK
THANHTRA,PCTN_BAO_CAO,TEN_BAO_CAO,THANHTRA.PCTN_BAO_CAO,,Tên báo cáo,
THANHTRA,PCTN_BAO_CAO,NGAY_LAP_BAO_CAO,THANHTRA.PCTN_BAO_CAO,,Ngày lập báo cáo,
THANHTRA,PCTN_BAO_CAO,NGAY_GUI_BAO_CAO,THANHTRA.PCTN_BAO_CAO,,Ngày gửi báo cáo,
THANHTRA,PCTN_BAO_CAO,TU_NGAY_TONG_HOP,THANHTRA.PCTN_BAO_CAO,,Từ ngày tổng hợp,
THANHTRA,PCTN_BAO_CAO,DEN_NGAY_TONG_HOP,THANHTRA.PCTN_BAO_CAO,,Đến ngày tổng hợp,
THANHTRA,PCTN_BAO_CAO,KET_QUA_TIEP_CONG_DAN,THANHTRA.PCTN_BAO_CAO,,Kết quả tiếp công dân,
THANHTRA,PCTN_BAO_CAO,KET_QUA_XU_LY_KNTC,THANHTRA.PCTN_BAO_CAO,,Kết quả xử lý khiếu nại tố cáo,
THANHTRA,PCTN_BAO_CAO,FILE_BAO_CAO,THANHTRA.PCTN_BAO_CAO,,Đường dẫn file báo cáo xuất ra,
THANHTRA,PCTN_BAO_CAO,NGUOI_TAO,THANHTRA.PCTN_BAO_CAO,,Người tạo,FK
THANHTRA,PCTN_BAO_CAO,NGAY_TAO,THANHTRA.PCTN_BAO_CAO,,Ngày tạo,
THANHTRA,PCTN_BAO_CAO,NGUOI_SUA,THANHTRA.PCTN_BAO_CAO,,Người sửa,FK
THANHTRA,PCTN_BAO_CAO,NGAY_SUA,THANHTRA.PCTN_BAO_CAO,,Ngày sửa,
THANHTRA,PCRT_HO_SO,ID,THANHTRA.PCRT_HO_SO,,"Khóa chính, tự tăng",PK
THANHTRA,PCRT_HO_SO,LOAI_DOI_TUONG,THANHTRA.PCRT_HO_SO,,Loại: CA_NHAN / TO_CHUC,
THANHTRA,PCRT_HO_SO,TEN_DOI_TUONG,THANHTRA.PCRT_HO_SO,,Tên tổ chức/cá nhân,
THANHTRA,PCRT_HO_SO,MA_HO_SO,THANHTRA.PCRT_HO_SO,,Mã hồ sơ (duy nhất),
THANHTRA,PCRT_HO_SO,TEN_HO_SO,THANHTRA.PCRT_HO_SO,,Tên hồ sơ,
THANHTRA,PCRT_HO_SO,MANG_NGHIEP_VU_ID,THANHTRA.PCRT_HO_SO,,Tham chiếu DM_MANG_NGHIEP_VU.ID,FK
THANHTRA,PCRT_HO_SO,NGAY_NHAN_HO_SO,THANHTRA.PCRT_HO_SO,,Ngày nhận hồ sơ,
THANHTRA,PCRT_HO_SO,LANH_DAO_PHU_TRACH,THANHTRA.PCRT_HO_SO,,Tham chiếu DM_CAN_BO.ID,FK
THANHTRA,PCRT_HO_SO,CHUYEN_VIEN_XU_LY,THANHTRA.PCRT_HO_SO,,Tham chiếu DM_CAN_BO.ID,FK
THANHTRA,PCRT_HO_SO,MA_SO_LUU_TRU,THANHTRA.PCRT_HO_SO,,Mã số lưu trữ,
THANHTRA,PCRT_HO_SO,NOI_DUNG,THANHTRA.PCRT_HO_SO,,Nội dung hồ sơ,
THANHTRA,PCRT_HO_SO,TRANG_THAI_ID,THANHTRA.PCRT_HO_SO,,Tham chiếu DM_TRANG_THAI_HO_SO.ID,FK
THANHTRA,PCRT_HO_SO,NGUOI_TAO,THANHTRA.PCRT_HO_SO,,Người tạo,FK
THANHTRA,PCRT_HO_SO,NGAY_TAO,THANHTRA.PCRT_HO_SO,,Ngày tạo,
THANHTRA,PCRT_HO_SO,NGUOI_SUA,THANHTRA.PCRT_HO_SO,,Người sửa,FK
THANHTRA,PCRT_HO_SO,NGAY_SUA,THANHTRA.PCRT_HO_SO,,Ngày sửa,
THANHTRA,PCRT_HO_SO_VAN_BAN,ID,THANHTRA.PCRT_HO_SO_VAN_BAN,,"Khóa chính, tự tăng",PK
THANHTRA,PCRT_HO_SO_VAN_BAN,HO_SO_ID,THANHTRA.PCRT_HO_SO_VAN_BAN,,Tham chiếu PCRT_HO_SO.ID,FK
THANHTRA,PCRT_HO_SO_VAN_BAN,SO_HIEU,THANHTRA.PCRT_HO_SO_VAN_BAN,,Số hiệu văn bản,
THANHTRA,PCRT_HO_SO_VAN_BAN,TEN_TAI_LIEU,THANHTRA.PCRT_HO_SO_VAN_BAN,,Tên tài liệu,
THANHTRA,PCRT_HO_SO_VAN_BAN,SO_TRANG,THANHTRA.PCRT_HO_SO_VAN_BAN,,Số trang,
THANHTRA,PCRT_HO_SO_VAN_BAN,NGUON_GOC,THANHTRA.PCRT_HO_SO_VAN_BAN,,Nguồn gốc tài liệu,
THANHTRA,PCRT_HO_SO_VAN_BAN,FILE_NAME,THANHTRA.PCRT_HO_SO_VAN_BAN,,Tên file,
THANHTRA,PCRT_HO_SO_VAN_BAN,FILE_PATH,THANHTRA.PCRT_HO_SO_VAN_BAN,,Đường dẫn file,
THANHTRA,PCRT_HO_SO_VAN_BAN,FILE_SIZE,THANHTRA.PCRT_HO_SO_VAN_BAN,,Kích thước file,
THANHTRA,PCRT_VAN_BAN_XU_LY,ID,THANHTRA.PCRT_VAN_BAN_XU_LY,,"Khóa chính, tự tăng",PK
THANHTRA,PCRT_VAN_BAN_XU_LY,HO_SO_ID,THANHTRA.PCRT_VAN_BAN_XU_LY,,Tham chiếu PCRT_HO_SO.ID,FK
