"stt","datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Multi Offering Flag","multi_ofrg_f","true","Boolean","boolean","","Có chào bán nhiều đợt — IDS.company_securities_issuance.multi_offering_flg","pblc_co_scr_ofrg.multi_ofrg_f","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Multi Offering Flag","multi_ofrg_f"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Offering End Date","ofrg_end_dt","true","Date","date","","Ngày kết thúc chào bán CK","pblc_co_scr_ofrg.ofrg_end_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Offering End Date","ofrg_end_dt"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Offering Type Category Code","ofrg_tp_cgy_code","false","Text","string","","Branch key — ETL emit 1 row per loại hình chào bán (PUBLIC/PRIVATE/ESOP/DIVIDEND/OWNER_CAPITAL/OTHER)","'PUBLIC' UNION ALL 'PRIVATE' UNION ALL 'ESOP' UNION ALL 'DIVIDEND' UNION ALL 'OWNER_CAPITAL' UNION ALL 'OTHER'","pivot","Generated","","",""
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Public Company Code","pblc_co_code","true","Text","string","","Mã định danh công ty đại chúng — IDS.company_profiles.id","pblc_co.pblc_co_code","direct","Public Company","pblc_co","Public Company Code","pblc_co_code"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Public Company English Name","pblc_co_en_nm","true","Text","string","","Tên công ty đại chúng (tiếng Anh) — IDS.company_profiles.company_name_en","pblc_co.pblc_co_en_nm","direct","Public Company","pblc_co","Public Company English Name","pblc_co_en_nm"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Public Company Name","pblc_co_nm","true","Text","string","","Tên công ty đại chúng (tiếng Việt) — IDS.company_profiles.company_name_vn","pblc_co.pblc_co_nm","direct","Public Company","pblc_co","Public Company Name","pblc_co_nm"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Amount","pln_ofrg_amt","true","Currency Amount","decimal(23,2)","","Pivot giá trị dự kiến (qty × price) theo loại hình","(pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.pln_auctn_ofrg_qty * pblc_co_scr_ofrg.pln_auctn_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_co_ofrg_prc) -- PUBLIC UNION ALL pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_prc -- PRIVATE UNION ALL (pblc_co_scr_ofrg.pln_esop_issn_qty * pblc_co_scr_ofrg.pln_esop_issn_prc) + (pblc_co_scr_ofrg.pln_bns_shr_issn_qty * pblc_co_scr_ofrg.pln_bns_shr_issn_prc) -- ESOP UNION ALL NULL -- DIVIDEND UNION ALL NULL -- OWNER_CAPITAL UNION ALL pblc_co_scr_ofrg.pln_procd_amt - ((pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.pln_auctn_ofrg_qty * pblc_co_scr_ofrg.pln_auctn_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_co_ofrg_prc) + (pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_prc) + (pblc_co_scr_ofrg.pln_esop_issn_qty * pblc_co_scr_ofrg.pln_esop_issn_prc) + (pblc_co_scr_ofrg.pln_bns_shr_issn_qty * pblc_co_scr_ofrg.pln_bns_shr_issn_prc)) -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Proceeds Amount / Planned Existing Shareholder Offering Quantity / Planned Existing Shareholder Offering Price / Planned Auction Offering Quantity / Planned Auction Offering Price / Planned Public Other Offering Quantity / Planned Public Other Offering Price / Planned Public Company Offering Quantity / Planned Public Company Offering Price / Planned Private Placement Offering Quantity / Planned Private Placement Offering Price / Planned ESOP Issuance Quantity / Planned ESOP Issuance Price / Planned Bonus Share Issuance Quantity / Planned Bonus Share Issuance Price","pln_procd_amt / pln_exst_shrhlr_ofrg_qty / pln_exst_shrhlr_ofrg_prc / pln_auctn_ofrg_qty / pln_auctn_ofrg_prc / pln_pblc_othr_ofrg_qty / pln_pblc_othr_ofrg_prc / pln_pblc_co_ofrg_qty / pln_pblc_co_ofrg_prc / pln_prvt_plcmt_ofrg_qty / pln_prvt_plcmt_ofrg_prc / pln_esop_issn_qty / pln_esop_issn_prc / pln_bns_shr_issn_qty / pln_bns_shr_issn_prc"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Employee Quantity","pln_ofrg_empe_qty","true","Small Counter","int","","Pivot số CK phát hành cho NLĐ dự kiến","NULL -- PUBLIC UNION ALL NULL -- PRIVATE UNION ALL (pblc_co_scr_ofrg.pln_esop_issn_qty + pblc_co_scr_ofrg.pln_bns_shr_issn_qty) -- ESOP UNION ALL NULL -- DIVIDEND UNION ALL NULL -- OWNER_CAPITAL UNION ALL NULL -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned ESOP Issuance Quantity / Planned Bonus Share Issuance Quantity","pln_esop_issn_qty / pln_bns_shr_issn_qty"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Quantity","pln_ofrg_qty","true","Small Counter","int","","Pivot qty dự kiến theo loại hình chào bán","(pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty + pblc_co_scr_ofrg.pln_auctn_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty) -- PUBLIC UNION ALL pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty -- PRIVATE UNION ALL (pblc_co_scr_ofrg.pln_esop_issn_qty + pblc_co_scr_ofrg.pln_bns_shr_issn_qty) -- ESOP UNION ALL pblc_co_scr_ofrg.pln_dvdn_issn_qty -- DIVIDEND UNION ALL pblc_co_scr_ofrg.pln_own_cptl_issn_qty -- OWNER_CAPITAL UNION ALL (pblc_co_scr_ofrg.pln_scr_qty - (pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty + pblc_co_scr_ofrg.pln_auctn_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty + pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty + pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty + pblc_co_scr_ofrg.pln_esop_issn_qty + pblc_co_scr_ofrg.pln_bns_shr_issn_qty + pblc_co_scr_ofrg.pln_dvdn_issn_qty + pblc_co_scr_ofrg.pln_own_cptl_issn_qty)) -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Security Quantity / Planned Existing Shareholder Offering Quantity / Planned Auction Offering Quantity / Planned Public Other Offering Quantity / Planned Public Company Offering Quantity / Planned Private Placement Offering Quantity / Planned ESOP Issuance Quantity / Planned Bonus Share Issuance Quantity / Planned Dividend Issuance Quantity / Planned Owner Capital Issuance Quantity","pln_scr_qty / pln_exst_shrhlr_ofrg_qty / pln_auctn_ofrg_qty / pln_pblc_othr_ofrg_qty / pln_pblc_co_ofrg_qty / pln_prvt_plcmt_ofrg_qty / pln_esop_issn_qty / pln_bns_shr_issn_qty / pln_dvdn_issn_qty / pln_own_cptl_issn_qty"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Target","pln_ofrg_trgt","true","Text","string","","Pivot đối tượng chào bán dự kiến theo loại hình","NULL -- PUBLIC UNION ALL pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_trgt -- PRIVATE UNION ALL COALESCE(pblc_co_scr_ofrg.pln_esop_issn_trgt, pblc_co_scr_ofrg.pln_bns_shr_issn_trgt) -- ESOP UNION ALL NULL -- DIVIDEND UNION ALL pblc_co_scr_ofrg.pln_own_cptl_issn_src -- OWNER_CAPITAL UNION ALL NULL -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Private Placement Offering Target / Planned ESOP Issuance Target / Planned Bonus Share Issuance Target / Planned Owner Capital Issuance Source","pln_prvt_plcmt_ofrg_trgt / pln_esop_issn_trgt / pln_bns_shr_issn_trgt / pln_own_cptl_issn_src"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Rating Agency Name","rtg_agnc_nm","true","Text","string","","Đơn vị xếp hạng tín nhiệm — array filter tx_fields LIKE '%xephang%'. Nullable — chỉ Eform 7","FILTER(ap_eform_fld_val.tx_fields, x -> x.cntnt_field LIKE '%xephang%')[0].tx_val","computed","Application Eform Field Value","ap_eform_fld_val","Text Fields","tx_fields"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Securities Offering Code","scr_ofrg_code","false","Text","string","BK","Mã đợt chào bán (BK Operational) — IDS.company_securities_issuance.id","pblc_co_scr_ofrg.pblc_co_scr_ofrg_code","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Public Company Securities Offering Code","pblc_co_scr_ofrg_code"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Securities Offering Id","scr_ofrg_id","false","Surrogate Key","string","PK","Surrogate PK Atomic — IDS.company_securities_issuance surrogate id","pblc_co_scr_ofrg.pblc_co_scr_ofrg_id","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Public Company Securities Offering Id","pblc_co_scr_ofrg_id"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Security Type Code","scr_tp_code","true","Classification Value","string","","Loại CK phát hành — IDS.company_securities_issuance.security_type_cd. Scheme: IDS_ISSUANCE_SECURITY_TYPE","pblc_co_scr_ofrg.scr_tp_code","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Security Type Code","scr_tp_code"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức IDS_company_securities_issuance. Driving table: pblc_co_scr_ofrg.","pblc_co_scr_ofrg.src_stm_code WHERE pblc_co_scr_ofrg.src_stm_code = 'IDS_company_securities_issuance'","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Source System Code","src_stm_code"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","SSC Official Document Date","ssc_offc_doc_dt","true","Date","date","","Ngày ra công văn UBCKNN","pblc_co_scr_ofrg.ssc_offc_doc_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","SSC Official Document Date","ssc_offc_doc_dt"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","SSC Official Document Number","ssc_offc_doc_nbr","true","Text","string","","Số công văn UBCKNN","pblc_co_scr_ofrg.ssc_offc_doc_nbr","direct","Public Company Securities Offering","pblc_co_scr_ofrg","SSC Official Document Number","ssc_offc_doc_nbr"
"89","Securities Offering 360 Profile","scr_ofrg_360_prfl","Underwriter Name","underwrtr_nm","true","Text","string","","Đơn vị bảo lãnh — array filter tx_fields LIKE '%baolanh%' AND NOT LIKE '%baolanhthanhtoan%'. Nullable — chỉ Eform 3/5/7","FILTER(ap_eform_fld_val.tx_fields, x -> x.cntnt_field LIKE '%baolanh%' AND x.cntnt_field NOT LIKE '%baolanhthanhtoan%')[0].tx_val","computed","Application Eform Field Value","ap_eform_fld_val","Text Fields","tx_fields"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Date Of Birth","dob","True","Date","date","","Ngày sinh đầy đủ","scr_prac.dob","direct","Securities Practitioner","scr_prac","Date Of Birth","dob"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Education Level Code","ed_lvl_code","True","Classification Value","string","","Trình độ học vấn — Scheme: EDUCATION_LEVEL","scr_prac.ed_lvl_code","direct","Securities Practitioner","scr_prac","Education Level Code","ed_lvl_code"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Full Name","full_nm","True","Text","string","","Họ và tên NHN","scr_prac.full_nm","direct","Securities Practitioner","scr_prac","Full Name","full_nm"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Identity Reference Code","identity_refr_code","True","Text","string","","Mã định danh giấy tờ tùy thân","scr_prac.id_refr_code","direct","Securities Practitioner","scr_prac","Identity Reference Code","id_refr_code"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Nationality Code","nationality_code","True","Classification Value","string","","Quốc tịch — Scheme: NATIONALITY","scr_prac.nat_code","direct","Securities Practitioner","scr_prac","Nationality Code","nat_code"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Practice Status Code","practice_st_code","True","Classification Value","string","","Trạng thái hành nghề — Scheme: PRACTICE_STATUS","scr_prac.practice_st_code","direct","Securities Practitioner","scr_prac","Practice Status Code","practice_st_code"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Practitioner Code","practitioner_code","False","Text","string","NK","Mã định danh NHN — NK dùng để join ETL","scr_prac.prac_code","direct","Securities Practitioner","scr_prac","Practitioner Code","prac_code"
"90","Securities Practitioner Dimension","scr_practitioner_dim","Practitioner Dimension Id","practitioner_dim_id","False","Surrogate Key","string","PK","Surrogate key SCD2","","","Generated","","",""
"90","Securities Practitioner Dimension","scr_practitioner_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã nguồn dữ liệu — scheme: SOURCE_SYSTEM. Filter: WHERE src_stm_code = 'NHNCK_Professionals'","scr_prac.src_stm_code WHERE scr_prac.src_stm_code = 'NHNCK_Professionals'","direct","Securities Practitioner","scr_prac","Source System Code","src_stm_code"
"91","Security Trading Snapshot Dimension","scr_tdg_snpst_dim","Floor Code","flr_code","false","Classification Value","string","","Mã sàn — slicer Sàn (HOSE/HNX/UPCOM/FDS). Scheme: MDDS_FLOOR_CODE.","scr_tdg_snpst.flr_code","direct","Security Trading Snapshot","scr_tdg_snpst","Floor Code","flr_code"
"91","Security Trading Snapshot Dimension","scr_tdg_snpst_dim","Index Codes","idx_codes","true","Array<Text>","array<string>","","Danh sách mã chỉ số CK thuộc về — slicer Chỉ số (O_GSTT_3 Closed). LEFT JOIN vì FDS và một số mã chưa thuộc rổ nào. ETL: COLLECT_LIST sort alphabetically.","LEFT JOIN indx_constituent_snpst ON indx_constituent_snpst.scr_tdg_snpst_id = scr_tdg_snpst.scr_tdg_snpst_id → COLLECT_LIST(indx_constituent_snpst.indx_code ORDER BY indx_constituent_snpst.indx_code ASC)","join_atomic","Index Constituent Snapshot","indx_constituent_snpst","Index Code","indx_code"
"91","Security Trading Snapshot Dimension","scr_tdg_snpst_dim","Security Name","scr_nm","true","Text","string","","Tên đầy đủ chứng khoán — lấy từ full_nm của scr_tdg_snpst.","scr_tdg_snpst.full_nm","direct","Security Trading Snapshot","scr_tdg_snpst","Full Name","full_nm"
"91","Security Trading Snapshot Dimension","scr_tdg_snpst_dim","Security Trading Snapshot Dimension Id","scr_tdg_snpst_dim_id","false","Surrogate Key","string","PK","Surrogate key — ETL generated. Driving = scr_tdg_snpst.","","","Generated","","",""
"91","Security Trading Snapshot Dimension","scr_tdg_snpst_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức MDDS StockInfor để đảm bảo forward-compatible khi Atomic bổ sung nguồn. Driving table: scr_tdg_snpst.","scr_tdg_snpst.src_stm_code WHERE scr_tdg_snpst.src_stm_code = 'MDDS_StockInfor'","direct","Security Trading Snapshot","scr_tdg_snpst","Source System Code","src_stm_code"
"91","Security Trading Snapshot Dimension","scr_tdg_snpst_dim","Stock Type Code","stk_tp_code","true","Classification Value","string","","Loại chứng khoán — slicer Loại CK / Loại phái sinh. Scheme: MDDS_STOCK_TYPE.","scr_tdg_snpst.stk_tp_code","direct","Security Trading Snapshot","scr_tdg_snpst","Stock Type Code","stk_tp_code"
"91","Security Trading Snapshot Dimension","scr_tdg_snpst_dim","Symbol","symb","false","Text","string","NK","Mã chứng khoán — join anchor ETL và slicer Mã CK.","scr_tdg_snpst.symb","direct","Security Trading Snapshot","scr_tdg_snpst","Symbol","symb"
"92","Sector Dimension","sctr_dim","Sector Code","sctr_code","false","Classification Value","string","NK","Mã ngành (NK) — from pblc_co.idy_cgy_code","pblc_co.idy_cgy_code","direct","Public Company","pblc_co","Industry Category Code","idy_cgy_code"
"92","Sector Dimension","sctr_dim","Sector Dimension Id","sctr_dim_id","false","Surrogate Key","string","PK","Surrogate PK — Driving: pblc_co","","","Generated","","",""
"92","Sector Dimension","sctr_dim","Sector Name","sctr_nm","true","Text","string","","Tên ngành nghề — Classification Value scheme IDS_INDUSTRY_CATEGORY","pblc_co.idy_cgy_code","direct","Public Company","pblc_co","Industry Category Code","idy_cgy_code"
"92","Sector Dimension","sctr_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn","pblc_co.src_stm_code WHERE pblc_co.src_stm_code = 'IDS'","direct","Public Company","pblc_co","Source System Code","src_stm_code"
"93","Stock Holder Ownership Profile","stk_hldr_own_prfl","Entity Type Code","ent_tp_code","true","Classification Value","string","","Loại hình cổ đông (cá nhân/tổ chức) — slicer Loại. Scheme: IDS_ENTITY_TYPE.","stk_hldr.ent_tp_code","direct","Stock Holder","stk_hldr","Entity Type Code","ent_tp_code"
"93","Stock Holder Ownership Profile","stk_hldr_own_prfl","Foreign Holder Flag","frgn_hldr_f","true","Boolean","boolean","","Cờ cổ đông nước ngoài — K_GSTT_126.","stk_hldr.frgn_hldr_f","direct","Stock Holder","stk_hldr","Foreign Holder Flag","frgn_hldr_f"
"93","Stock Holder Ownership Profile","stk_hldr_own_prfl","Insider Holder Flag","insider_hldr_f","true","Boolean","boolean","","Cờ người nội bộ — filter sở hữu nội bộ STT 47.","stk_hldr.insider_hldr_f","direct","Stock Holder","stk_hldr","Insider Holder Flag","insider_hldr_f"
